title,filename,category,subject,prompt,negativePrompt,lora
Faded Polaroid Photo,river/20230831161304-Faded Polaroid Photo.jpg,Photo,Forest River,"Faded Polaroid Photo, A river in a forest, analog, old faded photo, old polaroid","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful",""
Knolling Photography,river/20230831161320-Knolling Photography.jpg,Photo,Forest River,"Knolling Photography, A river in a forest, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",""
Macro Photography,river/20230831161335-Macro Photography.jpg,Photo,Forest River,"Macro Photography, A river in a forest, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",""
Perfect Eyes,river/20230903135545-Perfect Eyes.jpg,Miscellaneous,Forest River,"A river in a forest, <lora:perfect-eyes-xl:1> perfecteyes","","Perfect Eyes XL"
Moebius,river/20230903135733-Moebius.jpg,Artstyle,Forest River,"A river in a forest, <lora:moebius-xl:0.8> moebzxl, moebius, Jean Giraud","","Moebius SDXL (Jean Giraud)"
WOW-ifier,river/20230903135848-WOW-ifier.jpg,Miscellaneous,Forest River,"A river in a forest, <lora:wowifier-xl:0.8> art by mooncryptowow","","WowifierXL"
White Background,river/20230903135940-White Background.jpg,Photo,Forest River,"A river in a forest, <lora:white_1_0:1> with a white background","","White Background"
Fx Monster,river/20230903140034-Fx Monster.jpg,Miscellaneous,Forest River,"A river in a forest, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","","Fx-Monsters"
PS1,river/20230903140129-PS1.jpg,Game,Forest River,"A river in a forest, <lora:ps1_style_SDXL_v2:1> ps1 style","","PS1 Graphics SDXL"
Voxel,river/20230903140230-Voxel.jpg,Game,Forest River,"A river in a forest, <lora:VoxelXL_v1:1> voxel style","","Voxel XL"
Crayon,river/20230903140322-Crayon.jpg,Artstyle,Forest River,"A river in a forest, <lora:crayons_v1_sdxl:1>","","Crayon Style"
Junji Ito,river/20230903140424-Junji Ito.jpg,Artstyle,Forest River,"A river in a forest, <lora:XL_itoStyleLycoris:1>","","Junji Ito Style (XL)"
Cinematic Lighting (Jugger XL),river/20230903152949-Jugger XL (Cinematic Lighting).jpg,Photo,Forest River,"A river in a forest, <lora:jugger-xl:1> Cinematic Lighting","","Juggernaut Cinematic XL LoRA"
Movie Still (Jugger XL),river/20230903153041-Jugger XL (Movie Still).jpg,Photo,Forest River,"A river in a forest, <lora:jugger-xl:1> Movie Still","","Juggernaut Cinematic XL LoRA"
Cinematic (Jugger XL),river/20230903153142-Jugger XL (Cinematic).jpg,Photo,Forest River,"A river in a forest, <lora:jugger-xl:1> Cinematic","","Juggernaut Cinematic XL LoRA"
Cinematic Shot (Jugger XL),river/20230903153255-Jugger XL (Cinematic Shot).jpg,Photo,Forest River,"A river in a forest, <lora:jugger-xl:1> Cinematic Shot","","Juggernaut Cinematic XL LoRA"
More Details,river/20230903153351-Add Details XL (More Details).jpg,No style,Forest River,"A river in a forest, <lora:add-detail-xl:1>","","Detail Tweaker XL"
Less Details,river/20230903153444-Add Details XL (Less Details).jpg,No style,Forest River,"A river in a forest, <lora:add-detail-xl:-1>","","Detail Tweaker XL"
Most Details,river/20230903153537-Add Details XL (Most Details).jpg,No style,Forest River,"A river in a forest, <lora:add-detail-xl:3>","","Detail Tweaker XL"
Least Details,river/20230903153615-Add Details XL (Least Details).jpg,No style,Forest River,"A river in a forest, <lora:add-detail-xl:-3>","","Detail Tweaker XL"
Film Still (Jugger XL),river/20230903154031-Jugger XL (Film Still).jpg,Photo,Forest River,"A river in a forest, <lora:jugger-xl:1> Film Still","","Juggernaut Cinematic XL LoRA"
John Berkey,river/20230906215704-John Berkey.jpg,Artstyle,Forest River,"A river in a forest, <lora:John Berkey Style:1> John Berkey Style page","","John Berkey Style"
Folk Art,river/20230906215723-Folk Art.jpg,Artstyle,Forest River,"A river in a forest, <lora:Folk Art:1> Folk Art page","","Folk Art"
Terrible FanArt,river/20230906215743-Terrible FanArt.jpg,Artstyle,Forest River,"<lora:PE_TerribleFanArtV1:0.8> PETerribleFanArt, badly drawn, terrible drawing, ugly, creepy, A river in a forest","","PE Shitty FanArt"
Dali,river/20230906215810-Dali.jpg,Artstyle,Forest River,"A river in a forest, <lora:d4lixl:1> d4lixl","","Salvador Dali SDXL 1.0 art style lora"
Base,river/river.jpg,No style,Forest River,"A river in a forest","",""
