title,filename,category,subject,prompt,negativePrompt,lora
Film Still (Jugger XL),astronaut/20230908113608-Jugger XL (Film Still).jpg,Photo,Astronaut,"selfie photograph of astronaut floating in space, earth in the background, <lora:jugger-xl:1> Film Still","","Juggernaut Cinematic XL LoRA"
HDR,astronaut/20230908113624-HDR.jpg,Photo,Astronaut,"HDR photo of selfie photograph of astronaut floating in space, earth in the background . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy",""
Knolling Photography,astronaut/20230908113640-Knolling Photography.jpg,Photo,Astronaut,"Knolling Photography, selfie photograph of astronaut floating in space, earth in the background, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",""
Long Exposure,astronaut/20230908113656-Long Exposure.jpg,Photo,Astronaut,"Long exposure photo of selfie photograph of astronaut floating in space, earth in the background . Blurred motion, streaks of light, surreal, dreamy, ghosting effect, highly detailed","static, noisy, deformed, shaky, abrupt, flat, low contrast",""
Macro Photography,astronaut/20230908113711-Macro Photography.jpg,Photo,Astronaut,"Macro Photography, selfie photograph of astronaut floating in space, earth in the background, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",""
Movie Still (Jugger XL),astronaut/20230908113730-Jugger XL (Movie Still).jpg,Photo,Astronaut,"selfie photograph of astronaut floating in space, earth in the background, <lora:jugger-xl:1> Movie Still","","Juggernaut Cinematic XL LoRA"
Neon Noir,astronaut/20230908113747-Neon Noir.jpg,Photo,Astronaut,"Neon noir selfie photograph of astronaut floating in space, earth in the background . Cyberpunk, dark, rainy streets, neon signs, high contrast, low light, vibrant, highly detailed","bright, sunny, daytime, low contrast, black and white, sketch, watercolor",""
Silhouette,astronaut/20230908113802-Silhouette.jpg,Photo,Astronaut,"Silhouette style selfie photograph of astronaut floating in space, earth in the background . High contrast, minimalistic, black and white, stark, dramatic","ugly, deformed, noisy, blurry, low contrast, color, realism, photorealistic",""
Tilt-Shift,astronaut/20230908113818-Tilt-Shift.jpg,Photo,Astronaut,"Tilt-shift photo of selfie photograph of astronaut floating in space, earth in the background . Selective focus, miniature effect, blurred background, highly detailed, vibrant, perspective control","blurry, noisy, deformed, flat, low contrast, unrealistic, oversaturated, underexposed",""
White Background,astronaut/20230908113836-White Background.jpg,Photo,Astronaut,"selfie photograph of astronaut floating in space, earth in the background, <lora:white_1_0:1> with a white background","","White Background"
Academia,astronaut/20230908113853-Academia.jpg,Miscellaneous,Astronaut,"Academia, selfie photograph of astronaut floating in space, earth in the background, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",""
Action Figure,astronaut/20230908113908-Action Figure.jpg,Miscellaneous,Astronaut,"Action Figure, selfie photograph of astronaut floating in space, earth in the background, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",""
Architectural,astronaut/20230908113924-Architectural.jpg,Miscellaneous,Astronaut,"Architectural style selfie photograph of astronaut floating in space, earth in the background . Clean lines, geometric shapes, minimalist, modern, architectural drawing, highly detailed","curved lines, ornate, baroque, abstract, grunge",""
Astral Aura,astronaut/20230908113939-Astral Aura.jpg,Miscellaneous,Astronaut,"Astral Aura, selfie photograph of astronaut floating in space, earth in the background, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",""
Blueprint,astronaut/20230908113955-Blueprint Schematic Drawing.jpg,Miscellaneous,Astronaut,"Blueprint Schematic Drawing, selfie photograph of astronaut floating in space, earth in the background, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",""
Dark Moody,astronaut/20230908114011-Dark Moody Atmosphere.jpg,Miscellaneous,Astronaut,"Dark Moody Atmosphere, selfie photograph of astronaut floating in space, earth in the background, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",""
Disco,astronaut/20230908114026-Disco.jpg,Miscellaneous,Astronaut,"Disco-themed selfie photograph of astronaut floating in space, earth in the background . Vibrant, groovy, retro 70s style, shiny disco balls, neon lights, dance floor, highly detailed","minimalist, rustic, monochrome, contemporary, simplistic",""
Dreamscape,astronaut/20230908114041-Dreamscape.jpg,Miscellaneous,Astronaut,"Dreamscape selfie photograph of astronaut floating in space, earth in the background . Surreal, ethereal, dreamy, mysterious, fantasy, highly detailed","realistic, concrete, ordinary, mundane",""
Dystopian,astronaut/20230908114057-Dystopian.jpg,Miscellaneous,Astronaut,"Dystopian style selfie photograph of astronaut floating in space, earth in the background . Bleak, post-apocalyptic, somber, dramatic, highly detailed","ugly, deformed, noisy, blurry, low contrast, cheerful, optimistic, vibrant, colorful",""
Fairy Tale,astronaut/20230908114113-Fairy Tale.jpg,Miscellaneous,Astronaut,"Fairy tale selfie photograph of astronaut floating in space, earth in the background . Magical, fantastical, enchanting, storybook style, highly detailed","realistic, modern, ordinary, mundane",""
Fx Monster,astronaut/20230908114133-Fx Monster.jpg,Miscellaneous,Astronaut,"selfie photograph of astronaut floating in space, earth in the background, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","","Fx-Monsters"
Gothic,astronaut/20230908114149-Gothic.jpg,Miscellaneous,Astronaut,"Gothic style selfie photograph of astronaut floating in space, earth in the background . Dark, mysterious, haunting, dramatic, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, cheerful, optimistic",""
Grunge,astronaut/20230908114205-Grunge.jpg,Miscellaneous,Astronaut,"Grunge style selfie photograph of astronaut floating in space, earth in the background . Textured, distressed, vintage, edgy, punk rock vibe, dirty, noisy","smooth, clean, minimalist, sleek, modern, photorealistic",""
Horror,astronaut/20230908114221-Horror.jpg,Miscellaneous,Astronaut,"Horror-themed selfie photograph of astronaut floating in space, earth in the background . Eerie, unsettling, dark, spooky, suspenseful, grim, highly detailed","cheerful, bright, vibrant, light-hearted, cute",""
Kawaii,astronaut/20230908114236-Kawaii.jpg,Miscellaneous,Astronaut,"kawaii style selfie photograph of astronaut floating in space, earth in the background . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",""
Logo,astronaut/20230908114252-Logo Design.jpg,Miscellaneous,Astronaut,"Logo Design, selfie photograph of astronaut floating in space, earth in the background, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",""
Lovecraftian,astronaut/20230908114307-Lovecraftian.jpg,Miscellaneous,Astronaut,"lovecraftian horror selfie photograph of astronaut floating in space, earth in the background . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",""
Macabre,astronaut/20230908114323-Macabre.jpg,Miscellaneous,Astronaut,"macabre style selfie photograph of astronaut floating in space, earth in the background . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",""
Manga,astronaut/20230908114338-Manga.jpg,Miscellaneous,Astronaut,"manga style selfie photograph of astronaut floating in space, earth in the background . vibrant, high-energy, detailed, iconic, Japanese comic style","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, Western comic style",""
Medievalism,astronaut/20230908114354-Medievalism.jpg,Miscellaneous,Astronaut,"Medievalism, selfie photograph of astronaut floating in space, earth in the background, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",""
Metropolis,astronaut/20230908114409-Metropolis.jpg,Miscellaneous,Astronaut,"metropolis-themed selfie photograph of astronaut floating in space, earth in the background . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",""
Minimalist,astronaut/20230908114425-Minimalist.jpg,Miscellaneous,Astronaut,"Minimalist style selfie photograph of astronaut floating in space, earth in the background . Simple, clean, uncluttered, modern, elegant","ornate, complicated, highly detailed, cluttered, disordered, messy, noisy",""
Monochrome,astronaut/20230908114440-Monochrome.jpg,Miscellaneous,Astronaut,"Monochrome selfie photograph of astronaut floating in space, earth in the background . Black and white, contrast, tone, texture, detailed","colorful, vibrant, noisy, blurry, deformed",""
Nautical,astronaut/20230908114456-Nautical.jpg,Miscellaneous,Astronaut,"Nautical-themed selfie photograph of astronaut floating in space, earth in the background . Sea, ocean, ships, maritime, beach, marine life, highly detailed","landlocked, desert, mountains, urban, rustic",""
Perfect Eyes,astronaut/20230908114516-Perfect Eyes.jpg,Miscellaneous,Astronaut,"selfie photograph of astronaut floating in space, earth in the background, <lora:perfect-eyes-xl:1> perfecteyes","","Perfect Eyes XL"
Space,astronaut/20230908114533-Space.jpg,Miscellaneous,Astronaut,"Space-themed selfie photograph of astronaut floating in space, earth in the background . Cosmic, celestial, stars, galaxies, nebulas, planets, science fiction, highly detailed","earthly, mundane, ground-based, realism",""
Stained Glass,astronaut/20230908114548-Stained Glass.jpg,Miscellaneous,Astronaut,"Stained glass style selfie photograph of astronaut floating in space, earth in the background . Vibrant, beautiful, translucent, intricate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",""
Techwear Fashion,astronaut/20230908114604-Techwear Fashion.jpg,Miscellaneous,Astronaut,"Techwear fashion selfie photograph of astronaut floating in space, earth in the background . Futuristic, cyberpunk, urban, tactical, sleek, dark, highly detailed","vintage, rural, colorful, low contrast, realism, sketch, watercolor",""
Terragen,astronaut/20230908114619-Terragen.jpg,Miscellaneous,Astronaut,"Terragen, selfie photograph of astronaut floating in space, earth in the background, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",""
Tribal,astronaut/20230908114635-Tribal.jpg,Miscellaneous,Astronaut,"Tribal style selfie photograph of astronaut floating in space, earth in the background . Indigenous, ethnic, traditional patterns, bold, natural colors, highly detailed","modern, futuristic, minimalist, pastel",""
WOW-ifier,astronaut/20230908114710-WOW-ifier.jpg,Miscellaneous,Astronaut,"selfie photograph of astronaut floating in space, earth in the background, <lora:wowifier-xl:0.8> art by mooncryptowow","","WowifierXL"
Zentangle,astronaut/20230908114726-Zentangle.jpg,Miscellaneous,Astronaut,"Zentangle selfie photograph of astronaut floating in space, earth in the background . Intricate, abstract, monochrome, patterns, meditative, highly detailed","colorful, representative, simplistic, large fields of color",""
Base,astronaut/astronaut.jpg,No style,Astronaut,"selfie photograph of astronaut floating in space, earth in the background","",""
